startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,locationlatitude,locationlongitude,userlanguage,q1,q31,q36_1,q4,q5,q8,q33_1,q33_2,q33_3,q33_4,q33_5,q33_6,q9,q10,q11,q7,q12,q14,q15,q32,q21,q22,q23,q24,q25,q26,q27,q34,q35
11/27/2023 18:34,11/27/2023 18:38,0,45.19.17.150,100,259,1,11/27/2023 18:38,R_1rijegpmBvECJzb,29.797001,-81.988403,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 15:30,11/29/2023 15:30,0,45.23.71.16,100,21,1,11/29/2023 15:30,R_2b29wPznaucaN1T,25.784599,-80.233002,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2023 15:57,12/3/2023 16:05,0,45.26.186.131,100,445,1,12/3/2023 16:05,R_1jNe4DdWjtqkLkk,28.885099,-81.309303,EN,1,1,64,2,6,8,3,6,1,4,2,5,1,4,3,2,1,7,6,4,1,1,1,9,7,4,2,2,3
11/29/2023 12:03,11/29/2023 12:07,0,45.27.237.108,100,277,1,11/29/2023 12:07,R_3g7z888l0mRxO1t,30.334101,-81.654404,EN,1,1,15,3,7,11,5,1,2,3,4,6,1,2,1,2,2,8,N/A,4,1,1,1,7,3,1,2,2,2
12/1/2023 8:57,12/1/2023 9:01,0,45.29.182.128,100,261,1,12/1/2023 9:01,R_2ePckJoVnsAzqrM,25.8696,-80.307297,ES,1,1,43,5,3,"1,9",3,4,1,5,2,6,1,1,1,2,2,6,8,5,2,2,1,4,5,1,2,1,5
12/1/2023 11:04,12/1/2023 11:04,0,45.3.218.134,100,21,1,12/1/2023 11:04,R_31H0ZXBKnS5KFaP,28.6632,-82.526802,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2023 8:34,12/6/2023 8:34,0,45.31.223.29,100,3,1,12/6/2023 8:34,R_32JhcMEqvWTN6N7,30.661699,-87.047997,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 11:07,11/27/2023 11:13,0,45.31.223.51,100,403,1,11/27/2023 11:13,R_1hz1dVtu1fmPNIa,30.661699,-87.047997,EN,1,1,57,3,3,"1,2,11,9",2,1,4,3,5,6,1,3,3,2,2,8,1,4,1,1,1,7,4,1,2,2,5
11/30/2023 10:57,11/30/2023 11:00,0,47.187.140.242,100,163,1,11/30/2023 11:00,R_3F2869USBsPjSmi,33.077999,-97.067299,EN,1,1,6,1,1,10,4,3,2,5,1,6,1,1,1,2,2,8,12,4,1,1,1,9,6,1,2,3,7
11/27/2023 15:17,11/27/2023 15:20,0,47.195.18.5,48,140,0,12/4/2023 15:20,R_2X6QC52pc9irJjk,,,EN,1,1,53,1,3,10,6,3,2,4,1,5,1,1,1,2,1,,,,,,,,,,,,
11/27/2023 9:23,11/27/2023 9:23,0,47.195.31.114,100,15,1,11/27/2023 9:23,R_2zSbLPDl2rSmn9U,28.039499,-81.949799,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2023 10:51,12/4/2023 10:56,0,47.195.4.242,100,295,1,12/4/2023 10:56,R_VOVYno6Qadywld7,27.318899,-82.516403,EN,1,1,58,5,6,3,2,5,3,4,1,6,1,2,4,2,2,730,6,3,4,2,1,6,7,1,2,1,7
11/27/2023 17:16,11/27/2023 17:20,0,47.196.0.199,100,218,1,11/27/2023 17:20,R_22E3F2XwRBd5rqa,27.850201,-82.3097,EN,1,1,28,4,5,8,4,3,1,5,2,6,1,6,2,2,2,7:00,5:30pm,3,1,1,1,8,7,1,2,1,5
11/27/2023 14:35,11/27/2023 14:38,0,47.196.180.91,100,166,1,11/27/2023 14:38,R_QbGPYpvSGQ9W86J,27.945499,-82.459801,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 20:51,11/29/2023 20:51,8,47.196.39.242,100,14,1,11/29/2023 20:51,R_BRpQuUGTO33OTux,27.804399,-82.275902,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2023 23:42,12/2/2023 23:47,0,47.196.63.25,100,310,1,12/2/2023 23:47,R_2Xh44we8TRSGRLM,27.804399,-82.275902,EN,1,1,28,6,7,7,4,1,2,5,3,6,1,2,1,2,2,7:30,1pm,5,1,1,1,5,4,1,2,2,3
11/28/2023 17:16,11/28/2023 17:20,0,47.196.64.51,20,237,0,12/5/2023 17:20,R_1CwnwSLFl83suAZ,,,ES,1,1,28,3,6,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 21:10,11/27/2023 21:15,0,47.196.64.8,100,281,1,11/27/2023 21:15,R_3je5QsfPgQh4bke,27.953899,-82.296097,EN,1,1,28,5,"2,3",7,1,3,4,5,2,6,1,2,1,2,2,7,8,2,1,1,1,7,6,1,2,2,"2,5"
11/30/2023 9:43,11/30/2023 9:53,0,47.196.87.195,100,571,1,11/30/2023 9:53,R_eer9isoh0qmm1Y5,27.944799,-82.240898,EN,1,1,28,5,7,10,2,3,4,1,5,6,1,3,2,2,4,6,6,4,2,1,1,5,4,1,2,2,6
12/5/2023 8:13,12/5/2023 8:25,0,47.197.0.135,100,715,1,12/5/2023 8:25,R_1jNRcJ4snWdsJ6U,28.2365,-82.328903,ES,1,1,51,6,1,8,3,1,2,4,5,6,1,3,1,1,2,8,3,4,1,2,4,1,4,3,2,1,7
11/30/2023 9:43,11/30/2023 9:48,0,47.197.124.104,100,320,1,11/30/2023 9:48,R_2roLaoxykTlBJSQ,27.9032,-82.2911,EN,1,1,28,3,3,4,1,2,3,4,5,6,1,1,3,2,2,6,6,3,2,8,1,,,,,,
12/3/2023 5:43,12/3/2023 5:43,0,47.197.158.48,100,13,1,12/3/2023 5:43,R_3QSh7HsafZZHRD3,27.825701,-82.137398,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2023 12:48,12/2/2023 12:49,0,47.197.19.184,100,13,1,12/2/2023 12:49,R_0NHTyncLg9mGx6p,28.2365,-82.328903,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2023 17:29,12/6/2023 17:30,0,47.197.23.253,100,12,1,12/6/2023 17:30,R_31SI6Oltwvbsfia,28.1138,-82.367699,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 19:19,11/27/2023 19:23,0,47.197.254.31,100,201,1,11/27/2023 19:23,R_pnJ74EPk25z8Osx,28.0331,-81.939102,EN,1,1,53,1,7,"4,7,9,10",1,5,2,4,3,6,2,6,5,2,4,7,6,6,1,1,1,9,7,6,2,1,6
12/1/2023 7:49,12/1/2023 7:49,0,47.197.32.168,100,7,1,12/1/2023 7:49,R_1n2RQm2GUqLJmkm,28.2365,-82.328903,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 7:27,12/5/2023 7:27,0,47.197.50.232,100,9,1,12/5/2023 7:27,R_3CHgHpGSBNKU9J2,28.2365,-82.328903,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 14:39,12/1/2023 14:39,0,47.197.57.232,12,22,0,12/8/2023 14:39,R_1f6LhlGicfE9HYQ,,,EN,1,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 11:44,12/1/2023 11:45,0,47.197.96.171,100,75,1,12/1/2023 11:45,R_2ZVLfEJVyEHgK69,27.9032,-82.2911,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 9:05,12/1/2023 9:16,0,47.198.0.190,100,611,1,12/1/2023 9:16,R_1rDsjSil8PQwY2t,28.141199,-82.593102,EN,1,1,51,1,1,8,5,3,2,6,1,4,1,3,1,2,1,7,6,3,3,1,1,9,3,2,2,3,7
11/27/2023 12:08,11/27/2023 12:11,0,47.198.117.30,100,157,1,11/27/2023 12:11,R_25B2gFG5qaITN2P,28.195101,-81.606201,EN,1,1,53,3,6,"4,11",6,2,1,3,4,5,1,4,1,2,3,7:00,6:00,4,3,1,1,4,4,6,1,2,5
11/29/2023 18:10,11/29/2023 18:14,0,47.198.12.237,100,210,1,11/29/2023 18:14,R_3soF6OdMa9uyO5K,28.141199,-82.593102,EN,1,1,28,6,6,10,4,3,2,5,1,6,1,6,1,2,2,7:30,5:30,4,1,1,1,8,6,1,2,2,5
12/3/2023 12:30,12/3/2023 12:42,0,47.198.18.28,100,720,1,12/3/2023 12:42,R_1gqDW3VeJRLibs5,28.141199,-82.593102,EN,1,1,51,5,6,"1,12,11",3,1,2,5,4,6,1,1,3,6,2,Any,3:30,5,1,1,2,7,6,1,2,2,5
11/29/2023 20:11,11/29/2023 20:15,0,47.198.248.238,100,212,1,11/29/2023 20:15,R_p3qaLotY0BVpZyF,27.7045,-82.4338,EN,1,1,28,5,6,"1,4,11,9",3,4,1,5,2,6,1,3,1,2,3,7am,6pm,5,1,1,1,6,4,2,2,2,5
12/6/2023 6:35,12/6/2023 6:39,0,47.198.255.77,100,229,1,12/6/2023 6:39,R_3HTuYB13dMKg1It,27.7045,-82.4338,EN,1,1,28,4,5,"12,11",6,3,1,5,2,4,1,3,1,2,2,6:30,6:30,2,3,1,1,4,4,1,1,2,3
12/3/2023 20:42,12/3/2023 20:42,0,47.198.40.228,100,35,1,12/3/2023 20:42,R_pDXYn5q2Oz7xe37,27.0476,-82.237701,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2023 10:01,12/6/2023 10:01,0,47.198.54.197,100,29,1,12/6/2023 10:01,R_qz0H7BFIM5ywVtn,27.5595,-82.393402,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 9:10,12/5/2023 9:12,0,47.199.201.46,100,157,1,12/5/2023 9:12,R_25NsYvrG5jTYlaR,28.0109,-82.494797,EN,1,1,28,1,3,8,2,3,1,6,5,4,1,4,1,2,3,6,7,3,4,1,1,1,3,1,2,1,6
12/1/2023 8:22,12/1/2023 9:42,0,47.199.218.97,100,4783,1,12/1/2023 9:42,R_24OQppMxiLyJTgI,28.0109,-82.494797,EN,1,1,28,2,5,8,1,2,3,4,5,6,1,2,1,2,3,7.1,1.4,3,4,2,1,4,4,1,1,1,5
12/5/2023 13:23,12/5/2023 13:24,0,47.199.231.152,100,17,1,12/5/2023 13:24,R_cMgv49GJEvucqkx,27.945499,-82.459801,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 16:31,11/27/2023 16:31,0,47.199.234.27,100,13,1,11/27/2023 16:31,R_22W7K7vaPHnvjIc,27.945499,-82.459801,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 12:38,11/27/2023 12:41,0,47.199.66.120,100,174,1,11/27/2023 12:41,R_2zGTHFBrjN1iNgo,27.325399,-82.473297,EN,1,1,58,4,5,10,3,2,1,4,5,6,1,6,3,2,3,7:30,5:30,5,1,1,1,8,7,1,2,2,5
12/4/2023 6:57,12/4/2023 7:05,0,47.20.189.148,100,491,1,12/4/2023 7:05,R_2WYdMICnsCwrROh,40.673901,-73.935799,EN,1,1,67,6,1,10,3,2,4,5,1,6,1,4,5,6,2,8am,5pm,4,4,1,1,2,5,3,2,2,3
12/1/2023 8:16,12/1/2023 8:16,0,47.200.108.133,100,41,1,12/1/2023 8:16,R_26qcSwG3tZJdnUd,27.9247,-82.510498,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 8:25,12/5/2023 8:26,0,47.200.139.223,100,12,1,12/5/2023 8:26,R_22n3Xzcd5EbwOVc,27.992901,-82.403,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 15:58,12/1/2023 16:04,0,47.200.16.204,100,341,1,12/1/2023 16:04,R_3lAonnCKcAbNmhS,27.965401,-82.430702,EN,1,1,28,6,6,10,1,2,3,4,5,6,1,1,1,3,2,8:00,5:00,2,3,1,1,3,3,1,2,2,3
12/5/2023 11:29,12/5/2023 11:29,0,47.200.176.150,100,12,1,12/5/2023 11:29,R_pLxIFJHqTcGLewx,28.016399,-81.955399,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 8:38,12/1/2023 8:42,0,47.200.176.178,100,237,1,12/1/2023 8:42,R_AANvbdTmzLM4lTr,28.016399,-81.955399,EN,1,1,28,3,6,"1,12,10",2,1,4,6,3,5,1,1,1,3,2,Anytime,Anytime,3,2,1,1,1,3,4,2,1,3
12/5/2023 7:18,12/5/2023 7:18,0,47.200.188.154,100,28,1,12/5/2023 7:18,R_6orH5ukWuwrT2sV,28.016399,-81.955399,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 9:46,12/1/2023 9:57,0,47.200.21.78,100,623,1,12/1/2023 9:57,R_3p4jP8b4S8MF7iw,28.0508,-82.448402,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 8:15,12/1/2023 8:24,0,47.200.22.44,32,493,0,12/8/2023 8:24,R_2Qsw8mllS3WZr2B,,,EN,1,1,28,1,5,"4,12,9",3,2,1,5,4,6,1,,,,,,,,,,,,,,,,
11/29/2023 15:57,11/29/2023 15:57,8,47.200.60.233,12,19,0,12/6/2023 15:57,R_2qvE7DU4FThOUh3,,,EN,1,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2023 7:53,12/2/2023 7:57,0,47.200.75.45,100,231,1,12/2/2023 7:57,R_1gUU5xaRiCQSmia,27.090599,-82.369102,EN,1,1,58,6,6,8,5,3,1,4,2,6,1,1,1,2,2,8:00,12:00,4,3,1,1,7,6,2,2,2,5
12/8/2023 9:04,12/8/2023 9:05,0,47.201.123.143,100,15,1,12/8/2023 9:05,R_3D6p1pzbyAWybLW,28.195101,-81.606201,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 14:10,11/29/2023 14:15,0,47.201.123.185,100,313,1,11/29/2023 14:15,R_2CelQd9AEjJBOaa,28.195101,-81.606201,EN,1,1,53,6,6,10,6,3,2,4,1,5,1,2,1,2,1,6am,3pm,4,1,1,1,6,4,4,2,2,5
11/29/2023 16:13,11/29/2023 16:15,0,47.201.237.40,100,126,1,11/29/2023 16:15,R_2fB9fTaEAmm0Vf5,27.9482,-82.503601,EN,1,1,28,4,6,8,5,3,1,4,2,6,1,5,1,2,2,7,6,3,1,1,1,8,7,1,2,2,5
12/5/2023 7:32,12/5/2023 7:35,0,47.201.246.169,100,174,1,12/5/2023 7:35,R_sAORIepOybZjzLX,28.0436,-81.733299,EN,1,1,53,1,7,10,3,5,1,2,4,6,1,1,3,1,2,8am,3pm,5,2,1,1,4,3,4,2,2,5
12/1/2023 8:22,12/1/2023 8:27,0,47.201.255.159,100,267,1,12/1/2023 8:27,R_12o5gXSS5JrTCCW,27.934999,-82.377197,EN,1,1,28,1,5,8,3,4,2,5,1,6,1,2,1,2,2,8:00,3:00,3,3,1,1,3,3,1,2,2,3
12/4/2023 6:42,12/4/2023 6:45,0,47.201.35.68,100,184,1,12/4/2023 6:45,R_1PUCr087zekd2wY,28.195101,-81.606201,EN,1,1,53,4,3,"2,4,12,11,7,9",4,3,2,5,1,6,1,6,1,2,3,8:00,6:00,4,1,1,1,6,6,1,2,1,6
11/29/2023 10:49,11/29/2023 10:49,0,47.201.44.31,100,37,1,11/29/2023 10:49,R_DDdwTge1BIbljJ7,27.3407,-82.517403,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2023 8:45,12/1/2023 9:05,0,47.201.75.87,32,260423,0,12/8/2023 9:06,R_3KAE2p3mG59RoLk,,,ES,1,1,53,4,7,10,1,6,2,3,4,5,5,,,,,,,,,,,,,,,,
12/6/2023 8:46,12/6/2023 8:51,0,47.201.78.46,100,325,1,12/6/2023 8:51,R_1MMK4h6O3NdsItT,27.9981,-81.778,EN,1,1,53,3,6,"2,11",4,2,1,5,3,6,1,1,1,3,2,6,5,6,2,1,1,3,3,6,2,2,5
11/29/2023 18:29,11/29/2023 18:29,0,47.202.112.74,100,12,1,11/29/2023 18:29,R_8x2EYcNAJEHopot,27.4674,-82.511002,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 11:44,11/27/2023 11:44,0,47.202.115.141,100,22,1,11/27/2023 11:44,R_1FL0sHDN3OZkSmG,27.4674,-82.511002,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 10:35,11/27/2023 10:37,0,47.202.117.133,100,130,1,11/27/2023 10:37,R_AFYOBBDSFh2W5cl,27.4674,-82.511002,EN,1,1,40,6,6,11,3,1,2,4,5,6,1,4,3,2,1,8,4,4,1,1,1,8,6,1,2,2,5
12/5/2023 8:00,12/5/2023 8:00,0,47.202.12.109,100,26,1,12/5/2023 8:00,R_Tbz2bj4kQxxIf73,27.263599,-82.517097,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 8:22,11/30/2023 8:22,0,47.202.127.39,4,12,0,12/7/2023 8:22,R_2TvCVA81uqLX2nI,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 8:33,12/1/2023 8:41,0,47.202.152.2,100,467,1,12/1/2023 8:41,R_0vPkRVshehnR1MR,27.945499,-82.459801,EN,1,1,28,6,6,"1,11",6,2,1,5,3,4,1,4,5,2,4,8,5,5,2,2,1,9,2,6,2,1,5
11/27/2023 17:38,11/27/2023 17:43,0,47.202.192.182,100,320,1,11/27/2023 17:43,R_2xxue5AeFkBg1qy,28.195101,-81.606201,EN,1,1,53,3,6,"12,11",6,1,3,2,4,5,1,4,1,2,2,8,1,3,1,4,1,4,6,1,2,1,6
12/1/2023 8:51,12/1/2023 8:57,0,47.202.20.123,100,382,1,12/1/2023 8:57,R_2icik3tqjCGuQ8h,27.318899,-82.516403,EN,1,1,58,2,5,10,3,4,1,5,2,6,1,5,1,2,3,9,1,3,1,1,1,8,7,4,2,2,5
11/29/2023 12:46,11/29/2023 12:47,0,47.202.202.50,100,26,1,11/29/2023 12:47,R_2fuakiJPbcZdiJH,27.934999,-82.377197,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 21:16,12/4/2023 19:50,0,47.202.26.42,100,599646,1,12/4/2023 19:50,R_pAv9qIKMIPrSd2N,27.3295,-82.5438,EN,1,1,58,3,3,"2,11,7,10",3,1,5,2,4,6,1,1,1,6,1,6,6,4,1,1,1,5,4,6,2,1,5
12/4/2023 1:35,12/4/2023 1:47,0,47.202.73.181,100,699,1,12/4/2023 1:47,R_3nIsKnIg5LK05wU,27.325399,-82.473297,ES,1,1,40,5,3,"1,2,3,7",1,3,4,2,5,6,1,1,1,2,2,6am,6pm,3,2,2,2,3,7,1,2,1,5
11/29/2023 13:35,11/29/2023 13:38,0,47.203.178.239,100,183,1,11/29/2023 13:38,R_r1rWgPL097LZzzj,28.195101,-81.606201,EN,1,1,53,3,6,"1,2,11,9",3,1,4,5,2,6,1,1,3,2,1,7,4,5,1,1,1,6,6,4,2,2,5
11/29/2023 13:30,11/29/2023 13:30,0,47.203.181.229,100,9,1,11/29/2023 13:30,R_2QMRXYJJBlofqOR,28.195101,-81.606201,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 8:35,12/1/2023 8:35,0,47.203.227.92,4,12,0,12/8/2023 8:35,R_3J9m309xM1u1zRS,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 12:50,11/27/2023 12:53,0,47.203.244.28,100,220,1,11/27/2023 12:53,R_3NEZTDhs0tIEHm1,28.2365,-82.328903,EN,1,1,28,3,6,10,1,5,2,3,4,6,1,6,1,2,3,8,3,6,1,1,1,7,7,1,2,2,2
12/1/2023 7:51,12/1/2023 7:51,0,47.203.246.180,100,10,1,12/1/2023 7:51,R_7PrSH2ObyvJ8EOl,28.2365,-82.328903,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 12:40,12/1/2023 12:43,0,47.203.247.127,32,164,0,12/8/2023 12:51,R_bIt9l8pYfMcJJUB,,,EN,1,1,51,6,7,11,4,2,3,6,1,5,1,,,,,,,,,,,,,,,,
11/27/2023 15:01,11/27/2023 15:01,0,47.203.33.228,100,14,1,11/27/2023 15:01,R_2YR5auChWphMjG9,27.934999,-82.377197,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 10:37,12/1/2023 10:42,0,47.203.48.182,100,271,1,12/1/2023 10:42,R_1f7Ydsy9StWJhBD,28.195101,-81.606201,EN,1,1,53,1,6,10,1,3,2,4,5,6,1,1,1,2,2,6:00,6:00,6,1,1,1,4,4,4,2,1,5
11/27/2023 13:56,11/27/2023 15:14,0,47.203.49.9,100,4703,1,11/27/2023 15:14,R_2EglDTuNonzGnpf,28.195101,-81.606201,ES,1,1,53,3,6,1,1,2,3,4,5,6,1,5,1,4,2,9:00,2:00,6,2,2,2,2,4,2,2,1,6
12/3/2023 5:50,12/3/2023 5:51,0,47.203.50.120,100,70,1,12/3/2023 5:51,R_1K7mJk9JpSbJBQy,27.8957,-81.811798,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 7:41,12/1/2023 7:42,0,47.203.74.114,100,12,1,12/1/2023 7:42,R_3fklInhrtpOVaxl,28.195101,-81.606201,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 9:12,12/5/2023 9:15,0,47.204.11.247,100,160,1,12/5/2023 9:15,R_1DNmetG143c5sTA,28.195101,-81.606201,EN,1,1,53,3,3,"2,11,10",4,3,2,5,1,6,1,1,3,2,1,8,4,6,1,1,1,9,4,6,2,1,6
12/5/2023 7:02,12/5/2023 7:05,0,47.204.172.162,100,160,1,12/5/2023 7:05,R_1LeDjzaTNrmOnai,28.195101,-81.606201,EN,1,1,53,2,6,11,5,1,2,4,6,3,1,1,3,2,1,8am,12,4,1,1,1,7,5,2,2,2,5
12/1/2023 7:01,12/1/2023 7:09,0,47.204.172.171,100,481,1,12/1/2023 7:09,R_1MNdXY0jG0pLzCx,28.195101,-81.606201,EN,1,1,53,5,3,10,3,5,2,4,1,6,1,5,3,2,5,6,6,5,1,1,1,6,6,3,2,2,3
11/27/2023 9:33,11/27/2023 9:36,0,47.204.190.198,100,196,1,11/27/2023 9:36,R_1hPZD8wWLJUibB1,27.959,-82.493797,EN,1,1,28,4,5,10,3,5,1,4,2,6,1,4,1,2,1,8,5,4,1,1,1,8,6,1,2,2,5
11/30/2023 5:21,11/30/2023 5:25,0,47.204.216.94,100,211,1,11/30/2023 5:25,R_2OYLbW2tlI9gehq,28.1355,-82.460503,EN,1,1,28,3,6,"1,2,12,11,9,10",5,2,1,3,4,6,1,1,1,2,4,8,1,6,1,1,1,8,3,1,2,1,5
11/29/2023 10:45,11/29/2023 10:50,0,47.204.51.160,100,296,1,11/29/2023 10:50,R_2CJOHKrKa9iLQuE,28.195101,-81.606201,EN,1,1,53,1,7,10,5,2,3,4,1,6,1,1,1,2,3,6:00,6:00,5,1,1,2,9,5,6,1,2,3
12/4/2023 9:57,12/4/2023 10:01,0,47.204.60.14,100,237,1,12/4/2023 10:01,R_1P5BkOh4tQcZgn3,27.934999,-82.377197,EN,1,1,28,1,5,8,4,3,1,5,2,6,1,1,3,2,1,6,6,6,1,1,1,9,7,1,2,1,5
11/27/2023 11:09,11/27/2023 11:09,0,47.205.113.37,4,5,0,12/4/2023 11:09,R_DM57xX5GLlENmJH,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 22:55,11/27/2023 22:56,0,47.205.118.210,100,19,1,11/27/2023 22:56,R_1GwwAoBcwubLTag,28.016399,-81.955399,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 3:41,11/30/2023 3:42,0,47.205.19.122,100,30,1,11/30/2023 3:42,R_3DjOoaA30sFgkuj,28.020599,-82.457397,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2023 5:39,11/28/2023 5:43,0,47.205.243.49,100,220,1,11/28/2023 5:43,R_3D28TMxs2Ztp8NI,28.0056,-82.112198,EN,1,1,28,3,3,"1,2,3,4,12,7,9",3,5,2,4,1,6,1,4,2,2,3,6,6,3,1,1,1,5,3,4,2,2,5
11/29/2023 12:59,11/29/2023 13:00,0,47.205.246.226,100,28,1,11/29/2023 13:00,R_2tKVR69B0qf8LUg,28.016701,-82.135902,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 10:15,11/30/2023 10:15,0,47.205.57.35,100,17,1,11/30/2023 10:15,R_3R3DN90I6YFTofn,28.0331,-81.939102,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 12:02,12/1/2023 12:05,0,47.205.58.44,100,190,1,12/1/2023 12:05,R_3nvKSMyl1Ebhevd,27.3678,-82.525299,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 6:36,12/1/2023 6:36,0,47.205.67.134,100,16,1,12/1/2023 6:36,R_2B3bcxRtL8L1QUD,28.016399,-81.955399,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 12:58,12/1/2023 13:09,0,47.205.7.65,100,630,1,12/1/2023 13:09,R_O29P1bpFAdLpzgd,27.945499,-82.459801,EN,1,1,28,2,5,3,4,5,2,3,1,6,1,1,1,2,2,7:30 AM,2:00 PM,2,3,1,2,1,3,1,2,3,7
11/29/2023 3:36,11/29/2023 3:37,0,47.205.76.122,100,40,1,11/29/2023 3:37,R_3F2MZ6pJpE2G1TQ,28.016701,-82.135902,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 12:57,11/27/2023 13:03,0,47.205.78.123,100,350,1,11/27/2023 13:03,R_PZEmlFsFdqikBc5,28.016399,-81.955399,EN,1,1,53,3,6,11,3,1,4,2,5,6,1,1,3,2,1,7:30,3:00,6,3,1,1,1,4,1,1,1,3
11/27/2023 9:50,11/27/2023 9:54,0,47.206.105.197,100,239,1,11/27/2023 9:54,R_xga1XoNIstIEPZf,27.959,-82.493797,EN,1,1,28,6,5,7,5,1,2,3,4,6,1,3,2,2,2,7:30,6:00,4,3,1,1,5,5,1,2,1,5
12/5/2023 13:58,12/5/2023 13:58,0,47.206.210.188,100,23,1,12/5/2023 13:58,R_12zhZjHa7MAOozz,28.1131,-81.6241,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 9:03,11/30/2023 9:03,0,47.206.97.33,8,25,0,12/7/2023 9:03,R_1I5xEAhFzYZR3iB,,,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 8:44,12/1/2023 8:44,0,47.207.35.219,100,5,1,12/1/2023 8:44,R_SDgR0lQzuVe1J0l,27.3678,-82.525299,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2023 10:05,12/7/2023 10:06,0,47.231.120.104,100,46,1,12/7/2023 10:06,R_2UauCPwGQHoIsSx,31.265301,-85.3992,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2023 20:21,12/4/2023 20:25,0,49.96.46.50,100,206,1,12/4/2023 20:25,R_3320D85vPm0BxY9,35.689701,139.6895,EN,1,1,48,1,1,8,1,3,2,5,6,4,1,1,5,2,2,7:30,5,4,1,1,1,6,7,1,2,1,5
11/27/2023 12:34,11/27/2023 12:34,0,50.172.28.106,100,16,1,11/27/2023 12:34,R_2YEsCj9Whgnmmms,26.179199,-80.174896,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
